customerid,city,gender,senior_citizen,partner,dependents,tenure_months,contract,payment_method,monthly_charges,total_charges,churn_label,churn_score,churn_reason,churn_flag,avg_monthly_value,contract_risks,payment_risk,engagement_score,cltv,high_value
4703-MQYKT,Escondido,Male,No,No,No,21,Two year,Mailed check,19.6,390.4,No,22,,0,18.59047619047619,0,0,20.3,411.6,0
5692-ICXLW,Escondido,Male,Yes,No,No,31,Month-to-month,Electronic check,90.7,2845.15,No,60,,0,91.77903225806452,2,1,60.85,2811.7000000000003,1
0602-DDUML,Fallbrook,Female,No,No,No,57,Two year,Mailed check,69.75,3894.4,No,38,,0,68.32280701754387,0,0,63.375,3975.75,1
2208-MPXIO,Escondido,Female,No,Yes,Yes,45,Two year,Bank transfer (automatic),20,886.4,No,71,,0,19.697777777777777,0,0,32.5,900,0
1960-UYCNN,Julian,Male,No,No,No,10,Month-to-month,Electronic check,95.25,1021.55,No,23,,0,102.155,2,1,52.625,952.5,0
3190-FZATL,Lakeside,Male,No,No,Yes,14,Month-to-month,Mailed check,19.95,268.4,No,71,,0,19.17142857142857,2,0,16.975,279.3,0
7336-RLLRH,Oceanside,Male,No,Yes,No,27,One year,Mailed check,80.85,2204.35,No,51,,0,81.64259259259259,1,0,53.925,2182.95,1
7710-JSYOA,Pala,Female,No,Yes,Yes,69,Two year,Bank transfer (automatic),93.3,6398.05,No,45,,0,92.72536231884058,0,0,81.15,6437.7,1
9885-MFVSU,Poway,Female,No,Yes,No,35,Two year,Credit card (automatic),46.35,1662.05,No,46,,0,47.48714285714286,0,0,40.675,1622.25,0
0607-MVMGC,Ranchita,Male,No,Yes,No,45,One year,Credit card (automatic),78.75,3600.65,No,63,,0,80.01444444444445,1,0,61.875,3543.75,1
3365-SAIGS,Rancho Santa Fe,Female,No,No,No,17,Month-to-month,Electronic check,83.55,1329.15,No,59,,0,78.18529411764706,2,1,50.275,1420.35,0
8022-BECSI,Santa Ysabel,Male,No,No,No,22,One year,Mailed check,19.6,422.5,No,37,,0,19.204545454545453,1,0,20.8,431.20000000000005,0
9993-LHIEB,Solana Beach,Male,No,Yes,No,67,Two year,Mailed check,67.85,4627.65,No,59,,0,69.06940298507462,0,0,67.425,4545.95,1
0266-CLZKZ,San Marcos,Female,No,Yes,Yes,67,Two year,Bank transfer (automatic),105.65,6717.9,No,59,,0,100.26716417910447,0,0,86.325,7078.55,1
7020-OZKXZ,Vista,Female,Yes,No,No,9,Month-to-month,Credit card (automatic),75.5,637.4,No,30,,0,70.82222222222222,2,0,42.25,679.5,0
3977-QCRSL,Warner Springs,Female,No,No,No,5,Month-to-month,Mailed check,20.15,117.95,No,66,,0,23.59,2,0,12.575,100.75,0
0017-DINOC,Rancho Santa Fe,Male,No,No,No,54,Two year,Credit card (automatic),45.2,2460.55,No,54,,0,45.56574074074074,0,0,49.6,2440.8,1
7639-OPLNG,San Diego,Male,No,Yes,No,70,Two year,Bank transfer (automatic),79.25,5731.85,No,27,,0,81.88357142857143,0,0,74.625,5547.5,1
1492-QGCLU,San Diego,Male,No,Yes,Yes,53,Month-to-month,Electronic check,85.7,4616.1,No,36,,0,87.09622641509435,2,1,69.35,4542.1,1
7328-OWMOM,San Diego,Female,No,No,No,31,One year,Credit card (automatic),20.1,589.25,No,30,,0,19.008064516129032,1,0,25.55,623.1,0
4418-LZMSV,San Diego,Male,No,Yes,Yes,13,Month-to-month,Bank transfer (automatic),61.8,750.1,No,47,,0,57.7,2,0,37.4,803.4,0
5155-AZQPB,San Diego,Female,No,Yes,Yes,28,Month-to-month,Mailed check,49.9,1410.25,No,74,,0,50.36607142857143,2,0,38.95,1397.2,0
1087-GRUYI,San Diego,Male,No,Yes,No,38,Two year,Bank transfer (automatic),20.4,743.5,No,65,,0,19.56578947368421,0,0,29.2,775.1999999999999,0
2546-KZAAT,San Diego,Male,No,Yes,No,52,One year,Mailed check,75.4,3865.45,No,59,,0,74.33557692307691,1,0,63.7,3920.8,1
0181-RITDD,San Diego,Male,No,Yes,Yes,62,Two year,Mailed check,108.15,6825.65,No,43,,0,110.09112903225805,0,0,85.075,6705.3,1
5989-PGKJB,San Diego,Female,No,No,No,16,Month-to-month,Electronic check,86.25,1340.1,No,65,,0,83.75625,2,1,51.125,1380,0
8272-ONJLV,San Diego,Male,No,No,No,12,One year,Electronic check,95.7,1184,No,41,,0,98.66666666666667,1,1,53.85,1148.4,0
1488-PBLJN,San Diego,Female,No,Yes,Yes,72,Two year,Bank transfer (automatic),116.85,8477.7,No,33,,0,117.74583333333334,0,0,94.425,8413.199999999999,1
0308-GIQJT,San Diego,Male,Yes,No,No,71,One year,Bank transfer (automatic),105.75,7382.85,No,54,,0,103.98380281690142,1,0,88.375,7508.25,1
3778-FOAQW,San Diego,Female,No,Yes,No,24,One year,Mailed check,20.15,456.85,No,39,,0,19.035416666666666,1,0,22.075,483.59999999999997,0
4452-ROHMO,San Diego,Female,No,No,No,15,Two year,Mailed check,19.6,331.6,No,38,,0,22.10666666666667,0,0,17.3,294,0
3090-LETTY,San Diego,Male,No,No,Yes,2,Month-to-month,Bank transfer (automatic),60.95,134.6,No,78,,0,67.3,2,0,31.475,121.9,0
5349-AZPEW,San Diego,Female,No,Yes,Yes,5,Month-to-month,Mailed check,25.05,125.5,No,24,,0,25.1,2,0,15.025,125.25,0
9720-JJJOR,San Ysidro,Male,No,Yes,No,41,One year,Bank transfer (automatic),60.3,2511.3,No,50,,0,61.25121951219513,1,0,50.65,2472.2999999999997,1
8100-HZZLJ,Indio,Female,No,No,Yes,43,Month-to-month,Electronic check,63.95,2737.05,No,55,,0,63.65232558139535,2,1,53.475,2749.85,1
8775-ERLNB,Indio,Male,Yes,Yes,No,1,Month-to-month,Electronic check,74.3,74.3,No,47,,0,74.3,2,1,37.65,74.3,0
8309-IEYJD,Indian Wells,Female,Yes,No,No,1,Month-to-month,Mailed check,70.6,70.6,No,25,,0,70.6,2,0,35.8,70.6,0
7398-HPYZQ,Beaumont,Male,No,Yes,No,71,Two year,Bank transfer (automatic),90.55,6404,No,23,,0,90.19718309859155,0,0,80.775,6429.05,1
3546-GHEAE,Blythe,Male,No,No,No,7,Two year,Mailed check,19.45,165.35,No,42,,0,23.62142857142857,0,0,13.225,136.15,0
7361-YPXFS,Brawley,Female,Yes,No,No,28,Month-to-month,Bank transfer (automatic),64.45,1867.6,No,37,,0,66.7,2,0,46.225,1804.6000000000001,0
6557-BZXLQ,Cabazon,Male,Yes,No,No,16,Month-to-month,Electronic check,69.65,1043.3,No,63,,0,65.20625,2,1,42.825,1114.4,0
2550-QHZGP,Calexico,Male,No,No,No,7,One year,Mailed check,19.5,128.6,No,71,,0,18.37142857142857,1,0,13.25,136.5,0
7519-JTWQH,Calipatria,Female,No,No,No,69,Two year,Bank transfer (automatic),110.5,7455.45,No,33,,0,108.05,0,0,89.75,7624.5,1
2538-OIMXF,Cathedral City,Female,No,No,Yes,1,Month-to-month,Mailed check,24.7,24.7,No,55,,0,24.7,2,0,12.85,24.7,0
8543-MSDMF,Coachella,Male,No,No,No,3,Month-to-month,Electronic check,77.4,206.15,No,24,,0,68.71666666666667,2,1,40.2,232.20000000000002,0
1170-SASML,Desert Hot Springs,Female,No,Yes,No,69,Month-to-month,Bank transfer (automatic),85.4,5869.4,No,62,,0,85.06376811594203,2,0,77.2,5892.6,1
4872-JCVCA,Desert Hot Springs,Female,No,Yes,No,71,Two year,Bank transfer (automatic),47.6,3377.8,No,22,,0,47.57464788732395,0,0,59.3,3379.6,1
5346-BZCHP,Earp,Female,No,Yes,Yes,69,Two year,Mailed check,19.4,1346.2,No,57,,0,19.51014492753623,0,0,44.2,1338.6,0
2038-LLMLM,El Centro,Female,No,No,No,48,Month-to-month,Electronic check,103.85,4946.05,No,78,,0,103.04270833333334,2,1,75.925,4984.799999999999,1
1216-BGTSP,Imperial,Male,No,No,No,45,Month-to-month,Credit card (automatic),108.45,4964.7,No,33,,0,110.32666666666667,2,0,76.725,4880.25,1
4138-NAXED,Joshua Tree,Male,No,No,No,51,Month-to-month,Bank transfer (automatic),81,4085.75,No,34,,0,80.11274509803921,2,0,66,4131,1
0744-BIKKF,Mecca,Male,No,No,No,72,Two year,Bank transfer (automatic),86.65,6224.8,No,67,,0,86.45555555555556,0,0,79.325,6238.8,1
7483-IQWIB,Morongo Valley,Male,No,Yes,Yes,37,Month-to-month,Electronic check,92.95,3415.25,No,42,,0,92.30405405405405,2,1,64.975,3439.15,1
5248-KWLAR,Niland,Male,No,Yes,No,71,Two year,Electronic check,90.35,6325.25,No,28,,0,89.08802816901408,0,1,80.675,6414.849999999999,1
7996-MHXLW,Ocotillo,Female,No,No,No,66,Two year,Credit card (automatic),25.15,1683.6,No,61,,0,25.509090909090908,0,0,45.575,1659.8999999999999,0
7833-PKIHD,Palm Desert,Male,No,Yes,No,51,One year,Bank transfer (automatic),76.4,3966.3,No,52,,0,77.77058823529413,1,0,63.7,3896.4,1
7061-OVMIM,Palm Springs,Female,No,Yes,No,30,One year,Bank transfer (automatic),19.55,608.5,No,50,,0,20.283333333333335,1,0,24.775,586.5,0
5153-RTHKF,Palm Springs,Female,No,No,No,34,Month-to-month,Electronic check,85.35,2896.6,No,78,,0,85.19411764705882,2,1,59.675,2901.8999999999996,1
1852-QSWCD,Palo Verde,Male,No,Yes,Yes,64,Two year,Mailed check,24.8,1514.85,No,55,,0,23.66953125,0,0,44.4,1587.2,0
4832-VRBMR,Parker Dam,Male,Yes,Yes,No,65,One year,Bank transfer (automatic),103.15,6792.45,No,51,,0,104.49923076923076,1,0,84.075,6704.75,1
9079-LWTFD,Pioneertown,Male,No,No,No,47,Month-to-month,Mailed check,100.75,4669.2,No,27,,0,99.34468085106383,2,0,73.875,4735.25,1
3392-EHMNK,Thermal,Female,No,Yes,Yes,67,Two year,Credit card (automatic),94.1,6302.8,No,58,,0,94.07164179104478,0,0,80.55,6304.7,1
5986-WWXDV,Salton City,Male,No,No,No,39,One year,Bank transfer (automatic),19.35,779.2,No,68,,0,19.97948717948718,1,0,29.175,754.6500000000001,0
3061-BCKYI,Thousand Palms,Male,No,No,No,14,Month-to-month,Mailed check,19.9,283.75,No,34,,0,20.267857142857142,2,0,16.95,278.59999999999997,0
7901-TBKJX,Twentynine Palms,Male,Yes,No,No,56,Month-to-month,Electronic check,101.05,5594,No,65,,0,99.89285714285714,2,1,78.525,5658.8,1
7228-PAQPD,Vidal,Female,No,No,No,14,One year,Credit card (automatic),59.1,772.85,No,58,,0,55.20357142857143,1,0,36.55,827.4,0
7746-QYVCO,White Water,Male,No,Yes,No,16,One year,Mailed check,55.85,857.8,No,55,,0,53.6125,1,0,35.925,893.6,0
5804-HYIEZ,Winterhaven,Male,No,Yes,Yes,70,Month-to-month,Electronic check,106.05,7554.05,No,30,,0,107.915,2,1,88.025,7423.5,1
9919-FZDED,Yucca Valley,Male,Yes,Yes,No,72,Two year,Credit card (automatic),84.1,5981.65,No,63,,0,83.07847222222222,0,0,78.05,6055.2,1
5934-TSSAU,Landers,Female,No,Yes,Yes,23,Month-to-month,Credit card (automatic),75.3,1702.9,No,49,,0,74.0391304347826,2,0,49.15,1731.8999999999999,0
3486-KHMLI,Adelanto,Male,No,No,Yes,21,Month-to-month,Mailed check,24.7,467.15,No,54,,0,22.245238095238093,2,0,22.85,518.6999999999999,0
6784-XYJAE,Fort Irwin,Female,No,No,No,36,One year,Electronic check,55.8,1941.5,No,25,,0,53.93055555555556,1,1,45.9,2008.8,1
3933-DQPWX,Barstow,Female,No,No,No,50,Two year,Credit card (automatic),39.7,1932.75,No,49,,0,38.655,0,0,44.85,1985.0000000000002,0
6661-EIPZC,Grand Terrace,Female,No,Yes,Yes,48,Month-to-month,Credit card (automatic),29.5,1423.05,No,36,,0,29.646874999999998,2,0,38.75,1416,0
8957-THMOA,Big Bear City,Female,No,No,Yes,50,Two year,Credit card (automatic),20.15,970.85,No,27,,0,19.417,0,0,35.075,1007.4999999999999,0
2251-PYLPB,Big Bear Lake,Male,No,Yes,No,72,Two year,Credit card (automatic),79.55,5810.9,No,55,,0,80.70694444444445,0,0,75.775,5727.599999999999,1
5555-RNPGT,Bloomington,Male,No,No,Yes,10,Month-to-month,Credit card (automatic),24.8,223.9,No,36,,0,22.39,2,0,17.4,248,0
1057-FOGLZ,Calimesa,Female,No,No,No,18,Month-to-month,Mailed check,19.65,391.7,No,20,,0,21.76111111111111,2,0,18.825,353.7,0
8087-LGYHQ,Crestline,Male,No,No,No,9,Month-to-month,Electronic check,94.05,811.65,No,42,,0,90.18333333333334,2,1,51.525,846.4499999999999,0
4137-BTIKL,Daggett,Male,No,No,No,2,Month-to-month,Mailed check,90.75,174.75,No,60,,0,87.375,2,0,46.375,181.5,0
2190-BCXEC,Death Valley,Female,No,Yes,No,40,Month-to-month,Credit card (automatic),78.85,3126.85,No,45,,0,78.17125,2,0,59.425,3154,1
6227-FBDXH,Essex,Male,No,Yes,No,69,One year,Bank transfer (automatic),99.5,6841.45,No,56,,0,99.15144927536231,1,0,84.25,6865.5,1
2911-WDXMV,Fontana,Male,No,No,Yes,18,Month-to-month,Credit card (automatic),80.55,1406.65,No,37,,0,78.14722222222223,2,0,49.275,1449.8999999999999,0
7206-PQBBZ,Fontana,Male,Yes,Yes,No,11,Month-to-month,Electronic check,70.2,834.7,No,29,,0,75.88181818181819,2,1,40.6,772.2,0
4547-FZJWE,Forest Falls,Male,No,Yes,No,55,One year,Credit card (automatic),59.45,3157,No,77,,0,57.4,1,0,57.225,3269.75,1
7422-WNBTY,Green Valley Lake,Male,No,Yes,No,33,Month-to-month,Electronic check,93.35,3092,No,40,,0,93.6969696969697,2,1,63.175,3080.5499999999997,1
0842-IWYCP,Helendale,Female,No,No,No,46,Month-to-month,Bank transfer (automatic),44.95,2168.9,No,44,,0,47.15,2,0,45.475,2067.7000000000003,1
3521-HTQTV,Hesperia,Male,No,No,No,34,Two year,Bank transfer (automatic),26.1,980.35,No,46,,0,28.833823529411767,0,0,30.05,887.4000000000001,0
3744-ZBHON,Highland,Female,No,No,No,3,Month-to-month,Electronic check,20.2,65.95,No,24,,0,21.983333333333334,2,1,11.6,60.599999999999994,0
3373-DIUUN,Hinkley,Male,No,Yes,Yes,30,Two year,Mailed check,21.25,711.9,No,70,,0,23.73,0,0,25.625,637.5,0
8383-SGHJU,Lake Arrowhead,Female,No,No,No,33,One year,Electronic check,59.4,1952.8,No,38,,0,59.17575757575757,1,1,46.2,1960.2,0
7607-QKKTJ,Loma Linda,Male,No,Yes,Yes,45,One year,Credit card (automatic),95,4368.85,No,27,,0,97.08555555555556,1,0,70,4275,1
7707-PYBBH,Lucerne Valley,Male,No,No,No,40,Month-to-month,Mailed check,61.9,2647.1,No,52,,0,66.1775,2,0,50.95,2476,1
8984-HPEMB,Lytle Creek,Female,No,No,No,71,Two year,Electronic check,118.65,8477.6,No,73,,0,119.40281690140846,0,1,94.825,8424.15,1
4139-DETXS,Needles,Female,No,Yes,No,72,Two year,Bank transfer (automatic),64.45,4528,No,45,,0,62.888888888888886,0,0,68.225,4640.400000000001,1
9779-DPNEJ,Nipton,Female,No,Yes,Yes,22,Month-to-month,Electronic check,80.15,1790.65,No,42,,0,81.39318181818182,2,1,51.075,1763.3000000000002,0
9805-FILKB,Newberry Springs,Male,No,Yes,No,46,One year,Bank transfer (automatic),20.2,845.6,No,68,,0,18.382608695652173,1,0,33.1,929.1999999999999,0
5793-YOLJN,Oro Grande,Female,No,Yes,Yes,55,Two year,Mailed check,21,1210.3,No,24,,0,22.005454545454544,0,0,38,1155,0
0673-IGUQO,Phelan,Male,No,No,No,1,Month-to-month,Mailed check,20.45,20.45,No,38,,0,20.45,2,0,10.725,20.45,0
4123-FCVCB,Pinon Hills,Female,No,No,No,12,One year,Mailed check,75.85,854.45,No,70,,0,71.20416666666667,1,0,43.925,910.1999999999999,0
8819-IMISP,Redlands,Male,No,No,No,31,Month-to-month,Electronic check,80.45,2429.1,No,49,,0,78.35806451612903,2,1,55.725,2493.9500000000003,1
8311-UEUAB,Rialto,Female,No,Yes,No,67,Two year,Electronic check,75.5,5229.45,No,69,,0,78.05149253731344,0,1,71.25,5058.5,1
5858-EAFCZ,Rialto,Male,No,No,No,1,Month-to-month,Mailed check,44.45,44.45,No,74,,0,44.45,2,0,22.725,44.45,0
1163-ONYEY,Shoshone,Male,No,Yes,Yes,41,Month-to-month,Credit card (automatic),74.55,3023.55,No,61,,0,73.74512195121952,2,0,57.775,3056.5499999999997,1
5656-MJEFC,Victorville,Male,No,Yes,No,42,Two year,Credit card (automatic),48.15,2032.3,No,25,,0,48.38809523809524,0,0,45.075,2022.3,1
6082-OQFBA,Victorville,Male,No,Yes,No,23,One year,Mailed check,19.65,436.9,No,70,,0,18.995652173913044,1,0,21.325,451.95,0
8974-OVACP,Yermo,Female,No,No,No,1,Month-to-month,Mailed check,20.15,20.15,No,31,,0,20.15,2,0,10.575,20.15,0
4010-YLMVT,Yucaipa,Female,No,No,No,56,Month-to-month,Credit card (automatic),106.6,5893.95,No,80,,0,105.24910714285714,2,0,81.3,5969.599999999999,1
1379-FRVEB,San Bernardino,Male,No,No,Yes,15,Month-to-month,Electronic check,91,1430.05,No,48,,0,95.33666666666666,2,1,53,1365,0
8612-GXIDD,San Bernardino,Male,No,Yes,Yes,12,Two year,Bank transfer (automatic),25.4,313,No,71,,0,26.083333333333332,0,0,18.7,304.79999999999995,0
6288-CHQJB,San Bernardino,Female,No,Yes,No,54,Two year,Bank transfer (automatic),69.95,3871.85,No,57,,0,71.70092592592593,0,0,61.975,3777.3,1
8160-HOWOX,San Bernardino,Female,No,No,No,7,Month-to-month,Electronic check,66.85,458.1,No,43,,0,65.44285714285715,2,1,36.925,467.94999999999993,0
6648-INWPS,San Bernardino,Male,No,Yes,Yes,16,Month-to-month,Electronic check,20.15,341.35,No,58,,0,21.334375,2,1,18.075,322.4,0
4223-BKEOR,San Bernardino,Female,No,No,No,21,One year,Mailed check,64.85,1336.8,No,51,,0,63.65714285714286,1,0,42.925,1361.85,0
4079-VTGLK,Riverside,Male,Yes,Yes,No,30,Two year,Electronic check,74.85,2181.75,No,27,,0,72.725,0,1,52.425,2245.5,1
1763-WQFUK,Riverside,Male,No,No,No,3,Month-to-month,Mailed check,50.5,147.75,No,43,,0,49.25,2,0,26.75,151.5,0
1391-UBDAR,Riverside,Male,No,No,No,11,Month-to-month,Electronic check,72.9,818.45,No,71,,0,74.40454545454546,2,1,41.95,801.9000000000001,0
8894-JVDCV,Riverside,Female,No,No,No,62,One year,Credit card (automatic),115.05,7133.45,No,43,,0,115.05564516129031,1,0,88.525,7133.099999999999,1
2023-VQFDL,Riverside,Male,No,No,No,18,Month-to-month,Electronic check,19,348.8,No,39,,0,19.37777777777778,2,1,18.5,342,0
1345-GKDZZ,Riverside,Male,No,No,Yes,6,Month-to-month,Mailed check,19.55,128.6,No,69,,0,21.433333333333334,2,0,12.775,117.30000000000001,0
2014-MKGMH,Riverside,Female,No,No,No,46,One year,Electronic check,101.1,4674.4,No,54,,0,101.61739130434782,1,1,73.55,4650.599999999999,1
5628-FCGYG,Riverside,Male,No,No,No,21,Month-to-month,Electronic check,84.1,1737.45,No,69,,0,82.7357142857143,2,1,52.55,1766.1,0
2560-WBWXF,March Air Reserve Base,Male,No,No,No,68,Two year,Bank transfer (automatic),24.15,1498.85,No,70,,0,22.04191176470588,0,0,46.075,1642.1999999999998,0
0248-IPDFW,Lake Elsinore,Female,No,No,No,1,Month-to-month,Electronic check,50.1,50.1,No,57,,0,50.1,2,1,25.55,50.1,0
7978-DKUQH,Lake Elsinore,Female,No,Yes,No,25,Month-to-month,Electronic check,74.6,1797.75,No,35,,0,71.91,2,1,49.8,1864.9999999999998,0
4335-UPJSI,Aguanga,Female,No,No,Yes,24,Two year,Mailed check,19.75,498.1,No,43,,0,20.754166666666666,0,0,21.875,474,0
1784-EZDKJ,Hemet,Male,No,Yes,No,51,One year,Bank transfer (automatic),106.8,5498.8,No,33,,0,107.81960784313726,1,0,78.9,5446.8,1
9297-FVVDH,Hemet,Female,No,Yes,No,57,Two year,Electronic check,84.5,4845.4,No,41,,0,85.00701754385965,0,1,70.75,4816.5,1
8007-YYPWD,Homeland,Female,No,No,No,15,Two year,Bank transfer (automatic),25.05,369.1,No,43,,0,24.60666666666667,0,0,20.025,375.75,0
7101-HRBLJ,Idyllwild,Female,No,Yes,No,72,Two year,Bank transfer (automatic),83.7,6096.9,No,36,,0,84.67916666666666,0,0,77.85,6026.400000000001,1
6635-CPNUN,Moreno Valley,Male,No,Yes,No,28,Month-to-month,Credit card (automatic),96.6,2684.35,No,43,,0,95.86964285714285,2,0,62.3,2704.7999999999997,1
5453-YBTWV,Moreno Valley,Male,No,Yes,Yes,70,Two year,Credit card (automatic),101.1,6994.8,No,62,,0,99.92571428571429,0,0,85.55,7077,1
5039-LZRQT,Mountain Center,Female,No,No,No,13,One year,Mailed check,20.2,273.25,No,34,,0,21.01923076923077,1,0,16.6,262.59999999999997,0
2931-VUVJN,Murrieta,Female,Yes,Yes,No,59,One year,Electronic check,94.05,5483.9,No,30,,0,92.94745762711864,1,1,76.525,5548.95,1
6418-PIQSP,Perris,Female,No,Yes,No,62,Two year,Mailed check,81,4985.9,No,31,,0,80.41774193548386,0,0,71.5,5022,1
8220-OCUFY,Perris,Female,No,No,No,21,One year,Electronic check,60.25,1258.35,No,25,,0,59.921428571428564,1,1,40.625,1265.25,0
3995-WFCSM,San Jacinto,Female,No,No,No,2,Month-to-month,Electronic check,60.85,111.4,No,54,,0,55.7,2,1,31.425,121.7,0
1895-QTKDO,San Jacinto,Female,No,No,No,1,Month-to-month,Credit card (automatic),43.95,43.95,No,20,,0,43.95,2,0,22.475,43.95,0
2038-OEQZH,Menifee,Male,No,No,No,4,Month-to-month,Electronic check,86.05,308.1,No,55,,0,77.025,2,1,45.025,344.2,0
1178-PZGAB,Sun City,Female,No,No,No,19,One year,Credit card (automatic),20.25,383.65,No,78,,0,20.192105263157895,1,0,19.625,384.75,0
2626-VEEWG,Sun City,Male,No,Yes,Yes,67,Two year,Credit card (automatic),19.4,1284.2,No,70,,0,19.16716417910448,0,0,43.2,1299.8,0
2878-RMWXY,Temecula,Male,Yes,Yes,No,72,Two year,Credit card (automatic),102.65,7550.3,No,66,,0,104.86527777777778,0,0,87.325,7390.8,1
1657-DYMBM,Temecula,Male,No,Yes,No,53,Two year,Credit card (automatic),19.9,1110.05,No,61,,0,20.944339622641508,0,0,36.45,1054.6999999999998,0
7311-MQJCH,Temecula,Female,No,No,No,5,One year,Electronic check,19.55,99.6,No,47,,0,19.919999999999998,1,1,12.275,97.75,0
7375-WMVMT,Wildomar,Male,Yes,Yes,No,71,Two year,Credit card (automatic),95.5,6707.15,No,80,,0,94.4669014084507,0,0,83.25,6780.5,1
1136-XGEQU,Winchester,Female,No,Yes,No,50,One year,Credit card (automatic),84.15,4164.4,No,43,,0,83.288,1,0,67.075,4207.5,1
2530-FMFXO,Irvine,Male,No,Yes,Yes,56,Two year,Electronic check,103.2,5873.75,No,55,,0,104.88839285714286,0,1,79.6,5779.2,1
6844-DZKRF,Irvine,Male,No,No,No,2,Month-to-month,Credit card (automatic),50.2,109.25,No,59,,0,54.625,2,0,26.1,100.4,0
5970-GHJAW,Irvine,Male,No,Yes,Yes,46,Two year,Credit card (automatic),19.95,862.4,No,75,,0,18.747826086956522,0,0,32.975,917.6999999999999,0
8879-XUAHX,Irvine,Male,No,Yes,No,71,Two year,Electronic check,116.25,8564.75,No,47,,0,120.63028169014085,0,1,93.625,8253.75,1
3689-MOZGR,Irvine,Female,No,No,No,29,Month-to-month,Electronic check,31.2,926.2,No,39,,0,31.93793103448276,2,1,30.1,904.8,0
4195-PNGZS,Irvine,Male,No,Yes,Yes,69,Two year,Bank transfer (automatic),24.45,1718.2,No,39,,0,24.90144927536232,0,0,46.725,1687.05,0
5003-XZWWO,Capistrano Beach,Male,No,Yes,No,71,Two year,Credit card (automatic),84.2,5956.85,No,33,,0,83.8992957746479,0,0,77.6,5978.2,1
7622-FWGEW,Costa Mesa,Male,Yes,Yes,No,56,Two year,Bank transfer (automatic),85.65,4824.45,No,70,,0,86.15089285714285,0,0,70.825,4796.400000000001,1
6922-NCEDI,Costa Mesa,Male,No,No,No,56,One year,Mailed check,21.2,1238.65,No,23,,0,22.118750000000002,1,0,38.6,1187.2,0
9891-NQDBD,Lake Forest,Female,No,Yes,No,28,One year,Mailed check,25.55,672.2,No,39,,0,24.00714285714286,1,0,26.775,715.4,0
6131-IUNXN,Huntington Beach,Female,No,Yes,Yes,19,Month-to-month,Mailed check,20.2,382.2,No,64,,0,20.11578947368421,2,0,19.6,383.8,0
8548-AWOFC,Huntington Beach,Male,No,Yes,No,66,Month-to-month,Electronic check,63.85,4264.6,No,72,,0,64.61515151515152,2,1,64.925,4214.1,1
9798-DRYDS,Huntington Beach,Female,No,Yes,No,17,One year,Mailed check,61.95,1070.7,No,27,,0,62.98235294117647,1,0,39.475,1053.15,0
8532-UEFWH,Huntington Beach,Male,No,Yes,Yes,52,Two year,Mailed check,25.75,1345.85,No,21,,0,25.881730769230767,0,0,38.875,1339,0
3606-TWKGI,Rowland Heights,Male,Yes,No,No,13,Month-to-month,Electronic check,106.9,1364.3,Yes,84,Extra data charges,1,104.94615384615385,2,1,59.95,1389.7,0
6296-DDOOR,Laguna Beach,Female,No,No,No,19,One year,Electronic check,58.2,1045.25,No,73,,0,55.01315789473684,1,1,38.6,1105.8,0
7951-VRDVK,Laguna Hills,Female,No,No,No,36,One year,Bank transfer (automatic),85.85,3003.55,No,64,,0,83.43194444444445,1,0,60.925,3090.6,1
4815-YOSUK,Aliso Viejo,Male,No,Yes,Yes,72,One year,Credit card (automatic),104.9,7537.5,No,35,,0,104.6875,1,0,88.45,7552.8,1
0380-NEAVX,Newport Beach,Male,Yes,No,No,34,One year,Electronic check,99.85,3343.15,No,71,,0,98.32794117647059,1,1,66.925,3394.8999999999996,1
4365-MSDYN,San Clemente,Male,No,Yes,No,8,Month-to-month,Bank transfer (automatic),19.55,161.15,No,31,,0,20.14375,2,0,13.775,156.4,0
7036-TYDEC,San Clemente,Female,No,No,No,69,Two year,Electronic check,104,7028.5,No,63,,0,101.8623188405797,0,1,86.5,7176,1
5802-ADBRC,San Juan Capistrano,Female,No,Yes,No,50,One year,Mailed check,104.4,5232.9,No,26,,0,104.65799999999999,1,0,77.2,5220,1
5197-YPYBZ,Laguna Niguel,Female,No,Yes,Yes,12,Two year,Credit card (automatic),25.25,274.7,No,49,,0,22.891666666666666,0,0,18.625,303,0
